Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
60708960,Next of Kin,Hannah Bonam-Young,"Bonam-Young, Hannah",,"=""""","=""""",0,3.75,Amazon Digital Services,ebook,284,2022,2022,,2022/11/27,to-read,to-read (#3030),to-read,,,,0,0
58784485,"Set on You (The Influencer, #1)",Amy  Lea,"Lea, Amy",,"=""0593336577""","=""9780593336571""",4,3.57,Berkley,Paperback,384,2022,2022,2022/11/27,2021/12/28,,,read,,,,1,0
58364348,Tempting Lies (Cinnamon Roll Alphas #3),Sara Whitney,"Whitney, Sara",,"=""1953565042""","=""9781953565044""",4,4.22,LoveSpark Press,Kindle Edition,334,2021,2020,2022/11/24,2022/11/22,,,read,,,,1,0
8592303,"Pulse (Pulse, #1)",Kailin Gow,"Gow, Kailin",,"=""1597489417""","=""9781597489416""",0,3.69,The Edge,Paperback,214,2010,2010,,2022/11/22,to-read,to-read (#3029),to-read,,,,0,0
60221687,"A Chinatown Christmas (Chen Family Cuisine, #1)",Kailin Gow,"Gow, Kailin",Nancy Wu,"=""1597481319""","=""9781597481311""",0,2.88,Golden Scroll Entertainment,Paperback,310,2022,2022,,2022/11/22,to-read,to-read (#3028),to-read,,,,0,0
60092691,All I Want for Christmas,Maggie Knox,"Knox, Maggie",,"=""0735241120""","=""9780735241121""",0,3.17,Viking,Paperback,352,2022,2022,,2022/11/22,to-read,to-read (#3027),to-read,,,,0,0
60219836,Meet Me Under the Mistletoe,Jenny Bayliss,"Bayliss, Jenny",,"=""0593422228""","=""9780593422229""",0,3.48,G.P. Putnam's Sons,Paperback,417,2022,2022,,2022/11/22,to-read,to-read (#3026),to-read,,,,0,0
59947625,The Christmas Wish,Lindsey Kelk,"Kelk, Lindsey",,"=""0008544646""","=""9780008544645""",0,3.85,HarperCollins,Paperback,352,2022,2022,,2022/11/22,to-read,to-read (#3025),to-read,,,,0,0
60803508,"Crazed (Mafia Wars New York, #3)",Maggie Cole,"Cole, Maggie",,"=""""","=""""",0,4.20,Pulse Press Inc,Kindle Edition,454,2022,,,2022/11/22,to-read,to-read (#3024),to-read,,,,0,0
59985456,On One Condition,K. Bromberg,"Bromberg, K.",,"=""1942832443""","=""9781942832447""",0,4.08,"JKB Publishing, LLC",ebook,327,2022,,,2022/11/22,to-read,to-read (#3023),to-read,,,,0,0
60217302,"Twisted Lies (Twisted, #4)",Ana Huang,"Huang, Ana",,"=""""","=""""",0,4.16,,Kindle Edition,530,2022,2022,,2022/11/22,to-read,to-read (#3022),to-read,,,,0,0
60809640,"So Not Meant To Be (Cane Brothers, #2)",Meghan Quinn,"Quinn, Meghan",,"=""""","=""""",0,3.92,Hot-Lanta Publishing LLC,ebook,512,2022,2022,,2022/11/22,to-read,to-read (#3021),to-read,,,,0,0
60826004,Coaching the Kicker (Charleston Pirates #4),Jacob Chance,"Chance, Jacob",,"=""""","=""""",0,4.42,,Kindle Edition,207,2022,2022,,2022/11/22,to-read,to-read (#3019),to-read,,,,0,0
60891763,"The Ruthless Groom (Arranged Marriage, #2)",Monica  Murphy,"Murphy, Monica",,"=""""","=""""",0,3.80,Dangerous Press,ebook,210,2022,2022,,2022/11/22,to-read,to-read (#3020),to-read,,,,0,0
60525660,"Reckless Player (Westfall U, #4)",R.C. Stephens,"Stephens, R.C.",,"=""""","=""""",0,4.13,,Kindle Edition,289,2022,,,2022/11/22,to-read,to-read (#3018),to-read,,,,0,0
63332473,But I'm Eponine: Book One in the Altoverse,Christine Dzidrums,"Dzidrums, Christine",,"=""1950298051""","=""9781950298051""",0,3.95,Creative Media Publishing,Paperback,356,2022,,,2022/11/20,to-read,to-read (#3014),to-read,,,,0,0
50520939,"The Atlas Six (The Atlas, #1)",Olivie Blake,"Blake, Olivie",,"=""""","=""""",4,3.55,,Kindle Edition,376,2020,2020,2022/11/21,2022/03/01,,,read,,,,1,0
13137626,"Let Love Find You (Reid Family, #4)",Johanna Lindsey,"Lindsey, Johanna",,"=""1451633270""","=""9781451633276""",0,3.93,Gallery Books,Hardcover,384,2012,2012,,2022/11/21,to-read,to-read (#3017),to-read,,,,0,0
412963,"The Heir (Reid Family, #1)",Johanna Lindsey,"Lindsey, Johanna",,"=""0061131164""","=""9780061131165""",0,3.83,Avon,Mass Market Paperback,416,2006,2000,,2022/11/21,to-read,to-read (#3016),to-read,,,,0,0
62056935,"Twisted Hate (Twisted, #3)",Ana Huang,"Huang, Ana",,"=""1728274885""","=""9781728274881""",0,3.95,Bloom,Paperback,500,2022,2022,,2022/11/20,to-read,to-read (#3015),to-read,,,,0,0
61195387,"Tis the Season for Revenge (Seasons of Revenge, #1)",Morgan  Elizabeth,"Elizabeth, Morgan",,"=""""","=""""",0,3.90,,Kindle Edition,322,2022,2022,,2022/11/20,to-read,to-read (#3013),to-read,,,,0,0
62675010,"Happily Ever... Maybe? (Calico Cove, #1)",Hailey Shore,"Shore, Hailey",,"=""""","=""""",0,4.11,,Kindle Edition,338,2022,,,2022/11/20,to-read,to-read (#3012),to-read,,,,0,0
60153350,"Tutoring the Player (Campus Wallflowers, #1)",Rebecca Jenshak,"Jenshak, Rebecca",,"=""1951815254""","=""9781951815257""",0,3.71,,ebook,,2022,2022,,2022/11/20,to-read,to-read (#3011),to-read,,,,0,0
57176464,"The Spanish Love Deception (Spanish Love Deception, #1)",Elena  Armas,"Armas, Elena",,"=""""","=""""",3,3.80,Atria Books,Kindle Edition,484,2021,2021,2022/11/18,2021/03/18,,,read,,,,1,0
28083494,Hustle,Ashley Claudy,"Claudy, Ashley",,"=""1519534906""","=""9781519534903""",0,3.66,CreateSpace,Paperback,470,2015,2015,,2022/11/18,to-read,to-read (#3010),to-read,,,,0,0
13542853,"Trust Me, I'm Lying: Confessions of a Media Manipulator",Ryan Holiday,"Holiday, Ryan",,"=""159184553X""","=""9781591845539""",0,3.86,Portfolio,Hardcover,259,2012,2012,,2022/11/18,to-read,to-read (#3009),to-read,,,,0,0
62196710,The Roommate Pact,Allison Ashley,"Ashley, Allison",,"=""0369735919""","=""9780369735911""",0,3.68,MIRA,ebook,400,2023,2023,,2022/11/18,to-read,to-read (#3008),to-read,,,,0,0
62656404,Happenstance,Tessa Bailey,"Bailey, Tessa",,"=""""","=""""",0,3.25,,Kindle Edition,321,2022,2022,,2022/11/17,to-read,to-read (#3007),to-read,,,,0,0
60446482,"The Umbra King (Vincula Realm, #1)",Jamie Applegate Hunter,"Hunter, Jamie Applegate",,"=""""","=""""",0,3.90,,Kindle Edition,385,2022,2022,,2022/11/17,to-read,to-read (#3006),to-read,,,,0,0
57499854,The Love Con,Seressia Glass,"Glass, Seressia",,"=""0593199057""","=""9780593199053""",5,3.67,Berkley,Paperback,309,2021,2021,2022/11/16,2021/11/02,,,read,,,,1,0
59651555,"Stuck with You (The STEMinist Novellas, #2)",Ali Hazelwood,"Hazelwood, Ali",,"=""""","=""""",5,3.56,Berkley,Kindle Edition,127,2022,2022,2022/11/15,2022/05/10,,,read,,,,1,0
10507293,"The Selection (The Selection, #1)",Kiera Cass,"Cass, Kiera",,"=""0062059939""","=""9780062059932""",5,4.07,HarperTeen,Hardcover,336,2012,2012,,2012/10/14,favorites,favorites (#8),read,"BEAUTIFUL. WONDERFUL. SURPRISINGLY SUSPENSEFUL. I love illea, maxon, the characters. The selection is genius. READ THIS BOOK. I like how illea is slightly diff than a typical monarchy, and Maxon slowly grows on America. WHY DOESN'T SHE JUST ADMIT SHE LOVES HIM ALREADY THEY'RE PERFECT FOR EACH OTHER OMG. Plus the rebels make it less romancey.",,,2,0
43279080,Sorcery of Thorns,Margaret  Rogerson,"Rogerson, Margaret",,"=""1481497626""","=""9781481497626""",0,4.04,Margaret K. McElderry Books,Paperback,456,2020,2019,,2022/11/15,to-read,to-read (#3005),to-read,,,,0,0
60788099,"This Woven Kingdom (This Woven Kingdom, #1)",Tahereh Mafi,"Mafi, Tahereh",,"=""0062972456""","=""9780062972453""",0,3.94,Storytide,Paperback,528,2022,2022,,2022/11/14,to-read,to-read (#3003),to-read,,,,0,0
61089534,A Random Walk Down Wall Street: The Best Investment Guide That Money Can Buy,Burton G. Malkiel,"Malkiel, Burton G.",,"=""1324051132""","=""9781324051138""",0,4.14,W. W. Norton & Company,Hardcover,432,2023,1973,,2022/11/14,to-read,to-read (#3002),to-read,,,,0,0
60556940,Identity,Alexia Mantzouranis,"Mantzouranis, Alexia",,"=""""","=""""",0,3.40,,Kindle Edition,523,2022,,,2022/11/11,to-read,to-read (#3001),to-read,,,,0,0
61237042,For Twice In My Life,Annette Christie,"Christie, Annette",,"=""0316451037""","=""9780316451031""",0,3.19,"Little, Brown and Company",Hardcover,320,2023,,,2022/11/11,to-read,to-read (#3000),to-read,,,,0,0
62887239,Christmas on Inishmore (Home (Abroad) for the Holidays),K.C. McCormick Çiftçi,"Çiftçi, K.C. McCormick",,"=""""","=""""",0,3.92,Borderless Stories,Kindle Edition,315,2022,2022,,2022/11/10,to-read,to-read (#2999),to-read,,,,0,0
37901578,"26 Marathons: What I Learned About Faith, Identity, Running, and Life from My Marathon Career",Meb Keflezighi,"Keflezighi, Meb",Scott    Douglas,"=""163565288X""","=""9781635652888""",0,4.19,Rodale Books,Hardcover,256,2019,2019,,2022/11/09,to-read,to-read (#2998),to-read,,,,0,0
50891127,"Spy x Family, Vol. 2",Tatsuya Endo,"Endo, Tatsuya",Casey Loe,"=""1974717240""","=""9781974717248""",0,4.53,VIZ Media LLC,Paperback,200,2020,2019,,2022/11/08,to-read,to-read (#2997),to-read,,,,0,0
60522892,Super Bloom,Megan Tady,"Tady, Megan",,"=""""","=""9798986241890""",0,3.53,Zibby Books,Kindle Edition,283,2023,2023,,2022/11/08,to-read,to-read (#2996),to-read,,,,0,0
58527285,12 Bytes: How We Got Here. Where We Might Go Next,Jeanette Winterson,"Winterson, Jeanette",,"=""0802159257""","=""9780802159250""",0,3.90,Grove Press,Hardcover,324,2021,2021,,2022/11/08,to-read,to-read (#2994),to-read,,,,0,0
57047985,Terror Capitalism: Uyghur Dispossession and Masculinity in a Chinese City,Darren Byler,"Byler, Darren",,"=""1478015020""","=""9781478015024""",0,4.49,Duke University Press,Hardcover,296,2022,2021,,2022/11/08,to-read,to-read (#2993),to-read,,,,0,0
60525908,"Ship Wrecked (Spoiler Alert, #3)",Olivia Dade,"Dade, Olivia",,"=""006321587X""","=""9780063215870""",0,3.52,Avon,Paperback,404,2022,2022,,2022/11/08,to-read,to-read (#2992),to-read,,,,0,0
61203221,"Gigi, Listening",Chantel Guertin,"Guertin, Chantel",,"=""""","=""""",0,3.57,Kensington,Paperback,363,2023,2023,,2022/11/08,to-read,to-read (#2991),to-read,,,,0,0
61370984,Hope Creek (New Americana #6),Janet Dailey,"Dailey, Janet",,"=""1420153587""","=""9781420153583""",0,4.25,Zebra,Mass Market Paperback,368,2022,2022,,2022/11/08,to-read,to-read (#2990),to-read,,,,0,0
59646600,"The Heretic Royal (The Scarred Earth Saga, #3)",G.A. Aiken,"Aiken, G.A.",,"=""1496735080""","=""9781496735089""",0,4.27,‎ Kensington,Paperback,332,2022,2022,,2022/11/08,to-read,to-read (#2989),to-read,,,,0,0
61193071,"For Her Consideration (Out in Hollywood, #1)",Amy Spalding,"Spalding, Amy",,"=""1496739515""","=""9781496739513""",0,3.75,Kensington,Paperback,320,2023,2023,,2022/11/08,to-read,to-read (#2988),to-read,,,,0,0
58724793,"A Strange and Stubborn Endurance (The Tithenai Chronicles, #1)",Foz Meadows,"Meadows, Foz",,"=""1250829135""","=""9781250829139""",0,4.01,Tor Books,Hardcover,544,2022,2022,,2022/11/08,to-read,to-read (#2987),to-read,,,,0,0
59807975,Even Though I Knew the End,C.L. Polk,"Polk, C.L.",,"=""1250849454""","=""9781250849458""",0,3.81,Tordotcom,Hardcover,136,2022,2022,,2022/11/08,to-read,to-read (#2986),to-read,,,,0,0
60579828,Whiteout,Dhonielle Clayton,"Clayton, Dhonielle","Tiffany D. Jackson, Nic Stone, Angie Thomas, Ashley Woodfolk, Nicola Yoon","=""0063088142""","=""9780063088146""",0,3.61,Quill Tree Books,Hardcover,291,2022,2022,,2022/11/08,to-read,to-read (#2985),to-read,,,,0,0
52949964,Only When It's Us (Bergman Brothers #1),Chloe Liese,"Liese, Chloe",,"=""""","=""""",3,3.91,Independently published,Paperback,386,2020,2020,2022/11/06,2020/08/03,,,read,,,,1,0
49247130,"Ninth House (Alex Stern, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250751365""","=""9781250751362""",0,4.00,Flatiron Books,Paperback,458,2020,2019,,2022/11/03,to-read,to-read (#2983),to-read,,,,0,0
62246179,My Dream Time: A Memoir of Tennis & Teamwork,Ash Barty,"Barty, Ash",,"=""146071539X""","=""9781460715390""",0,4.21,HarperSports,Kindle Edition,353,2022,2022,,2022/11/01,to-read,to-read (#2982),to-read,,,,0,0
61127888,Zora Books Her Happy Ever After,Taj McCoy,"McCoy, Taj",,"=""0369732847""","=""9780369732842""",0,3.46,Mira,Kindle Edition,311,2023,2023,,2022/11/01,to-read,to-read (#2981),to-read,,,,0,0
60320548,The Do-Over,Lynn Painter,"Painter, Lynn",,"=""1534478868""","=""9781534478862""",0,3.91,Simon & Schuster Books for Young Readers,Hardcover,304,2022,2022,,2022/11/01,to-read,to-read (#2980),to-read,,,,0,0
25667449,The Lonely City: Adventures in the Art of Being Alone,Olivia Laing,"Laing, Olivia",,"=""1250039576""","=""9781250039576""",0,3.92,Picador,Hardcover,336,2016,2016,,2022/10/31,to-read,to-read (#2979),to-read,,,,0,0
61391785,"Chaos & Flame (Chaos & Flame, #1)",Tessa  Gratton,"Gratton, Tessa",Justina Ireland,"=""0593353323""","=""9780593353325""",0,3.43,Razorbill,Hardcover,325,2023,2023,,2022/10/31,to-read,to-read (#2978),to-read,,,,0,0
59808231,Jasmine Zumideh Needs a Win,Susan Azim Boyer,"Boyer, Susan Azim",,"=""125083368X""","=""9781250833686""",0,3.85,Wednesday Books,Hardcover,336,2022,2022,,2022/10/31,to-read,to-read (#2977),to-read,,,,0,0
60145114,Big Brain,Cassie Mint,"Mint, Cassie",,"=""1914242653""","=""9781914242656""",0,3.69,Black Cherry Publishing,Kindle Edition,62,2022,,,2022/10/31,to-read,to-read (#2976),to-read,,,,0,0
59366234,Maps of Our Spectacular Bodies,Maddie Mortimer,"Mortimer, Maddie",,"=""198218177X""","=""9781982181772""",0,3.96,Scribner,Paperback,448,2022,2022,,2022/10/31,to-read,to-read (#2975),to-read,,,,0,0
59799256,The Joy of Quitting,Keiler Roberts,"Roberts, Keiler",,"=""""","=""""",0,4.04,Drawn and Quarterly,Paperback,,2022,2022,,2022/10/31,to-read,to-read (#2974),to-read,,,,0,0
57196151,Pandora's Jar: Women in the Greek Myths,Natalie Haynes,"Haynes, Natalie",,"=""1509873147""","=""9781509873142""",0,4.22,Pan Macmillan,Paperback,308,2021,2020,,2022/10/31,to-read,to-read (#2973),to-read,,,,0,0
58120144,The Surrender Theory,Caitlin Conlon,"Conlon, Caitlin",,"=""1771682612""","=""9781771682619""",0,3.97,Central Avenue Poetry,Paperback,148,2022,2022,,2022/10/29,to-read,to-read (#2971),to-read,,,,0,0
60864475,The Goddess Effect,Sheila Yasmin Marikar,"Marikar, Sheila Yasmin",,"=""1542039568""","=""9781542039567""",0,3.48,Little A,Kindle Edition,288,2022,2022,,2022/10/27,to-read,to-read (#2970),to-read,,,,0,0
62989142,"Misfit (Prep, #1)",Elle Kennedy,"Kennedy, Elle",,"=""1728279410""","=""9781728279411""",0,3.70,Bloom Books,Paperback,416,2022,2022,,2022/10/27,to-read,to-read (#2969),to-read,,,,0,0
60851810,Better Than Fiction,Alexa  Martin,"Martin, Alexa",,"=""0593337239""","=""9780593337233""",0,3.41,Berkley,Kindle Edition,334,2022,2022,,2022/10/25,to-read,to-read (#2968),to-read,,,,0,0
61327470,"The Love Wager (Mr. Wrong Number, #2)",Lynn Painter,"Painter, Lynn",,"=""0593437284""","=""9780593437285""",0,3.86,Berkley,Paperback,320,2023,2023,,2022/10/24,to-read,to-read (#2967),to-read,,,,0,0
57941596,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,"Maas, Sarah J.",,"=""1635574080""","=""9781635574081""",0,4.42,Bloomsbury Publishing ,Kindle Edition,807,2022,2022,,2022/10/22,to-read,to-read (#2966),to-read,,,,0,0
151740,"The Lemon Tree: An Arab, a Jew, and the Heart of the Middle East",Sandy Tolan,"Tolan, Sandy",,"=""""","=""""",0,4.12,Bloomsbury USA,Paperback,400,2007,2006,,2022/10/21,to-read,to-read (#2965),to-read,,,,0,0
63026545,Heavy,Kiese Laymon,"Laymon, Kiese",,"=""""","=""""",0,4.47,Scribner,Kindle Edition,248,2022,2018,,2022/10/20,to-read,to-read (#2964),to-read,,,,0,0
53246678,By a Thread,Lucy Score,"Score, Lucy",,"=""1945631619""","=""9781945631610""",0,4.07,Bloom Books,Paperback,582,2020,2020,,2022/10/20,to-read,to-read (#2963),to-read,,,,0,0
60656581,A Million to One,Adiba Jaigirdar,"Jaigirdar, Adiba",,"=""0062916327""","=""9780062916327""",0,3.41,HarperCollins,Hardcover,368,2022,2022,,2022/10/19,to-read,to-read (#2962),to-read,,,,0,0
61126612,Alone With You in the Ether,Olivie Blake,"Blake, Olivie",,"=""1250888166""","=""9781250888167""",0,3.78,Tor Books,Hardcover,288,2022,2020,,2022/10/18,to-read,to-read (#2961),to-read,,,,0,0
59722215,Love in the Time of Serial Killers,Alicia Thompson,"Thompson, Alicia",,"=""0593438663""","=""9780593438664""",3,3.29,Jove Books,ebook,336,2022,2022,2022/10/16,2022/09/23,,,read,,,,1,0
60232363,The Stand-Up Groomsman,Jackie Lau,"Lau, Jackie",,"=""""","=""""",0,3.38,Berkley,Kindle Edition,364,2022,2022,,2022/10/10,to-read,to-read (#2960),to-read,,,,0,0
10357675,A First-Rate Madness: Uncovering the Links Between Leadership and Mental Illness,S. Nassir Ghaemi,"Ghaemi, S. Nassir",,"=""1594202958""","=""9781594202957""",0,3.73,Penguin Press,Hardcover,340,2011,2011,,2022/10/09,to-read,to-read (#2959),to-read,,,,0,0
55643824,"Buy Yourself the F*cking Lilies: And Other Rituals to Fix Your Life, from Someone Who's Been There",Tara Schuster,"Schuster, Tara",,"=""0525509909""","=""9780525509905""",0,3.88,Random House Publishing Group,Paperback,352,2020,2002,,2022/10/07,to-read,to-read (#2958),to-read,,,,0,0
60017798,Belittled Women,Amanda Sellet,"Sellet, Amanda",,"=""0358567351""","=""9780358567356""",0,3.19,Clarion Books,Hardcover,375,2022,2022,,2022/10/05,to-read,to-read (#2957),to-read,,,,0,0
60372346,While Justice Sleeps,Stacey Abrams,"Abrams, Stacey",,"=""0593310934""","=""9780593310939""",0,3.95,Anchor,Paperback,480,2022,2021,,2022/10/03,to-read,to-read (#2956),to-read,,,,0,0
46223383,"Vow of Thieves (Dance of Thieves, #2)",Mary E. Pearson,"Pearson, Mary E.",,"=""1250250927""","=""9781250250926""",0,4.30,Square Fish,Paperback,480,2022,2019,,2022/10/03,to-read,to-read (#2955),to-read,,,,0,0
59816249,Do Your Worst,Rosie Danan,"Danan, Rosie",,"=""""","=""""",0,3.47,Piatkus,Kindle Edition,350,2023,2023,,2022/05/10,to-read,to-read (#2494),to-read,,,,0,0
41021967,Punk 57,Penelope Douglas,"Douglas, Penelope",,"=""1952646049""","=""9781952646041""",3,3.76,Penelope Douglas LLC ,Kindle Edition,343,2016,2016,2022/09/30,2022/05/09,,,read,,,,1,0
56978089,"A Magic Steeped in Poison (The Book of Tea, #1)",Judy I. Lin,"Lin, Judy I.",,"=""1250767083""","=""9781250767080""",3,3.81,Feiwel and Friends,Hardcover,384,2022,2022,2022/09/30,2022/03/08,,,read,,,,1,0
60716808,The Misdirection of Fault Lines,Anna  Gracia,"Gracia, Anna",,"=""""","=""""",0,3.52,Peachtree Teen,Unknown Binding,,2024,2024,,2022/09/29,to-read,to-read (#2954),to-read,,,,0,0
60097405,"Like, Comment, Subscribe: How YouTube Drives Google's Dominance and Controls Our Culture",Mark Bergen,"Bergen, Mark",,"=""0593296346""","=""9780593296349""",0,3.73,Viking,Hardcover,464,2022,,,2022/09/25,to-read,to-read (#2953),to-read,,,,0,0
13526165,"Where'd You Go, Bernadette",Maria Semple,"Semple, Maria",,"=""0316204277""","=""9780316204279""",0,3.87,"Little, Brown and Company",Hardcover,330,2012,2012,,2022/09/25,to-read,to-read (#2952),to-read,,,,0,0
56892889,"You're a Mean One, Matthew Prince (Boy Meets Boy, #2)",Timothy Janovsky,"Janovsky, Timothy",,"=""1728250617""","=""9781728250618""",0,3.64,Sourcebooks Casablanca,Paperback,304,2022,2022,,2022/09/25,to-read,to-read (#2951),to-read,,,,0,0
60021441,"Unapologetically Ambitious: Take Risks, Break Barriers, and Create Success on Your Own Terms",Shellye Archambeau,"Archambeau, Shellye",Ben Horowitz,"=""1538702916""","=""9781538702918""",0,4.05,Grand Central Publishing,Paperback,336,2022,2020,,2022/09/25,to-read,to-read (#2949),to-read,,,,0,0
61784731,"Anatomy of a Champion: Building and Sustaining Success in Sport, Business, and Life",Dick Gould,"Gould, Dick",Tim Noonan,"=""1957807903""","=""9781957807904""",0,3.75,Waterside Productions,Kindle Edition,415,2022,,,2022/09/24,to-read,to-read (#2948),to-read,,,,0,0
59837778,"Fallon: ""The Madman"" (Unholy Trinity, #3)",Adriana Brinne,"Brinne, Adriana",,"=""""","=""""",0,4.03,,Kindle Edition,476,2021,2021,,2022/09/24,to-read,to-read (#2947),to-read,,,,0,0
61401821,The Weight of Our Hearts,Nina Bloom,"Bloom, Nina",,"=""""","=""""",0,4.07,,Kindle Edition,440,2022,2022,,2022/09/24,to-read,to-read (#2946),to-read,,,,0,0
58119375,"Black Knight (Royal Elite, #4)",Rina Kent,"Kent, Rina",,"=""1685451241""","=""9781685451240""",0,3.90,"Blackthorn Books, LLC",Kindle Edition,326,2021,2020,,2022/09/24,to-read,to-read (#2945),to-read,,,,0,0
59233024,These Dirty Lies (Darling Hill #1; Darling Hill Duet #1),L.A. Cotton,"Cotton, L.A.",,"=""""","=""""",0,4.13,Delesty Books,Kindle Edition,380,2022,2022,,2022/09/24,to-read,to-read (#2944),to-read,,,,0,0
23605463,Misconduct,Penelope Douglas,"Douglas, Penelope","Carrie Brach, Guy Locke","=""""","=""""",3,3.88,NAL,Paperback,368,2015,2015,2022/09/23,2022/09/19,,,read,,,,1,0
59723765,Hitler’s Girl: The British Aristocracy and the Third Reich on the Eve of WWII,Lauren Young,"Young, Lauren",,"=""0062936735""","=""9780062936738""",0,3.15,Harper,Hardcover,229,2022,2022,,2022/09/23,to-read,to-read (#2943),to-read,,,,0,0
17738865,Hitler's Valkyrie: The Uncensored Biography of Unity Mitford,David R.L. Litchfield,"Litchfield, David R.L.",,"=""075248575X""","=""9780752485751""",0,3.21,The History Press,Hardcover,272,2014,2013,,2022/09/23,to-read,to-read (#2942),to-read,,,,0,0
60022248,Crossed (Winged #1),Lynn Rush,"Rush, Lynn",,"=""""","=""9798985560107""",0,4.03,FHL Press,Paperback,,2022,2022,,2022/09/21,to-read,to-read (#2941),to-read,,,,0,0
60045502,Just Like Magic,Sarah Hogle,"Hogle, Sarah",,"=""0593539869""","=""9780593539866""",0,3.49,G.P. Putnam's Sons,Kindle Edition,365,2022,2022,,2022/09/20,to-read,to-read (#2940),to-read,,,,0,0
58763686,"Haunting Adeline (Cat and Mouse, #1)",H.D. Carlton,"Carlton, H.D.",,"=""""","=""""",0,3.94,,Kindle Edition,583,2021,2021,,2022/09/19,to-read,to-read (#2939),to-read,,,,0,0
60763689,"All Downhill With You (Honeywood, #1)",Julie Olivia,"Olivia, Julie",,"=""""","=""""",0,3.73,,Kindle Edition,356,2022,2022,,2022/09/17,to-read,to-read (#2938),to-read,,,,0,0
52695426,The Life We Almost Had,Amelia Henley,"Henley, Amelia",,"=""""","=""9780008375751""",0,3.81,HQ,Paperback,400,2020,2020,,2022/09/17,to-read,to-read (#2937),to-read,,,,0,0
60466268,"Authentically, Izzy (Skymar, #1)",Pepper Basham,"Basham, Pepper",,"=""084071498X""","=""9780840714985""",0,3.89,Thomas Nelson,Paperback,432,2022,2022,,2022/09/17,to-read,to-read (#2936),to-read,,,,0,0
58503518,A Novel Obsession,Caitlin Barasch,"Barasch, Caitlin",,"=""0593185587""","=""9780593185582""",0,3.47,Dutton,Kindle Edition,336,2022,2022,,2022/05/10,to-read,to-read (#2513),to-read,,,,0,0
56755542,Not Here to Be Liked,Michelle Quach,"Quach, Michelle",,"=""0063038366""","=""9780063038363""",4,3.63,HarperCollins,Hardcover,384,2021,2021,2021/12/21,2021/09/26,,,read,"Cute, fun, and lighthearted, ""Not Here to Be Liked"" tackled feminism in some ways that made me cringe at times, but was a satisfying read all the same. I appreciate the Asian diversity (Eliza's family is Chinese from Vietnam, the male protagonist is Japanese-White), her best friend is Black, and there's some LGBTQ representation as well.<br/><br/>I also appreciate the representation of Asian immigrant parents and how Eliza's mom looks down on her dad's restaurant job--this seems realistic in terms of how a marriage is portrayed as well as of how many Asians work in the industry! <br/><br/>It was fun to see Boba Bros (a play on Boba Guys?) and I felt that plotline could have been explored more. <br/><br/>There were some twists and turns, but ultimately I loved the portrayal of self-growth and collective growth as Eliza's classmates realized they were, indeed, misogynistic.",,,1,0
110386,"To Sir Phillip, With Love (Bridgertons, #5)",Julia Quinn,"Quinn, Julia",,"=""0380820854""","=""9780380820856""",3,3.69,Avon,Paperback,372,2003,2003,2022/09/15,2022/09/15,,,read,,,,1,0
58025157,When You Wish Upon a Lantern,Gloria Chao,"Chao, Gloria",,"=""0593464354""","=""9780593464359""",0,3.82,Viking,Hardcover,352,2023,2023,,2022/09/14,to-read,to-read (#2935),to-read,,,,0,0
59959743,Witcha Gonna Do? (Witchington #1),Avery Flynn,"Flynn, Avery",,"=""059333521X""","=""9780593335215""",0,3.10,Berkley,Paperback,311,2022,2022,,2022/09/13,to-read,to-read (#2934),to-read,,,,0,0
59801786,"The Undertaking of Hart and Mercy (Hart and Mercy, #1)",Megan Bannen,"Bannen, Megan",,"=""0316394211""","=""9780316394215""",0,4.05,Orbit,Paperback,416,2022,2022,,2022/09/13,to-read,to-read (#2933),to-read,,,,0,0
58343457,The Second First Chance,Mona Shroff,"Shroff, Mona",,"=""1335453466""","=""9781335453464""",0,3.57,HQN,Paperback,352,2022,,,2022/09/13,to-read,to-read (#2932),to-read,,,,0,0
59952170,"Small Town, Big Magic (Witchlore, #1)",Hazel Beck,"Beck, Hazel",,"=""1525804715""","=""9781525804717""",0,3.32,Graydon House,Paperback,411,2022,2022,,2022/09/13,to-read,to-read (#2931),to-read,,,,0,0
58041846,"Bend Toward the Sun (Bend Toward the Sun, #1)",Jen Devon,"Devon, Jen",,"=""1250822009""","=""9781250822000""",0,3.98,Griffin,Paperback,384,2022,2022,,2022/09/13,to-read,to-read (#2930),to-read,,,,0,0
60018596,"Kit McBride Gets a Wife (The McBrides of Montana, #1)",Amy Barry,"Barry, Amy",,"=""0593335570""","=""9780593335574""",0,3.73,Berkley,Paperback,328,2022,2022,,2022/09/13,to-read,to-read (#2929),to-read,,,,0,0
60751788,Pride and Protest,Nikki Payne,"Payne, Nikki",,"=""0593440943""","=""9780593440940""",0,3.78,Berkley,Paperback,416,2022,2022,,2022/09/13,to-read,to-read (#2928),to-read,,,,0,0
